algo.id,algo.desc,algo.representation,algo.operator.unary,algo.operator.binary,ref.id,ref.year,inst.id,inst.opt.bound.lower,system.cpu.name,system.cpu.n,system.cpu.cores,system.cpu.threads,system.cpu.mhz,system.runs.are.parallel,system.memory.mb,system.os.name,system.vm.name,system.compiler.name,system.programming.language.name,system.external.tools.list,notes,n.runs,best.f.min,best.f.mean,best.f.med,best.f.mode,best.f.max,best.f.sd,last.improvement.time.min,last.improvement.time.mean,last.improvement.time.med,last.improvement.time.mode,last.improvement.time.max,last.improvement.time.sd,total.time.min,total.time.mean,total.time.med,total.time.mode,total.time.max,total.time.sd,total.fes.min,total.fes.mean,total.fes.med,total.fes.mode,total.fes.max,reach.best.f.min.runs,reach.best.f.min.time.min,reach.best.f.min.time.mean,reach.best.f.min.time.med,reach.best.f.min.time.mode,reach.best.f.min.time.max,reach.best.f.min.time.sd,budget.fes,budget.time
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,dmu74,6123,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,6623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000000,2e+06,2000000,2000000,2000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,dmu75,6029,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,6552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000000,2e+06,2000000,2000000,2000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,dmu76,6342,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,7454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000000,2e+06,2000000,2000000,2000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,dmu77,6499,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,7329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000000,2e+06,2000000,2000000,2000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,dmu78,6586,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,7301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000000,2e+06,2000000,2000000,2000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,dmu79,6650,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,7590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000000,2e+06,2000000,2000000,2000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,dmu80,6459,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,7173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000000,2e+06,2000000,2000000,2000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,ft10,930,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,ft20,1165,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la01,666,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la02,655,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la03,597,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la04,590,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la05,593,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la06,926,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la07,890,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la08,863,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la09,951,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la10,958,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la11,1222,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la12,1039,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la13,1150,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la14,1292,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la15,1207,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la16,945,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la17,784,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la18,848,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la19,842,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la20,902,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la21,1046,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la22,927,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la23,1032,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la24,935,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la25,977,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la26,1218,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la27,1235,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la28,1216,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la29,1152,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la30,1355,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la31,1784,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la32,1850,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la33,1719,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la34,1721,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la35,1888,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la36,1268,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la37,1397,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la38,1196,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la39,1233,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,la40,1222,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,orb01,1059,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,orb02,888,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,orb03,1005,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,orb04,1005,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,orb05,887,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,orb06,1010,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,orb07,397,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,orb08,899,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,orb09,934,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,orb10,944,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,swv01,1407,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,swv02,1475,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,swv03,1398,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,swv04,1464,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
EA+SS,EA+(SS via N1),DG+OB,N1+N2+N3+N4,APX,H2002PJSSP,2002,swv05,1424,Intel Pentium 3,1,1,1,1000,FALSE,NA,NA,NA,NA,C,Glib 1.2,NA,NA,1424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,1e+06,1000000,1000000,1000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000
