inst.id,n.runs,budget.time,best.f.min,best.f.mean,best.f.med,best.f.mode,best.f.max,best.f.sd,last.improvement.time.min,last.improvement.time.mean,last.improvement.time.med,last.improvement.time.mode,last.improvement.time.max,last.improvement.time.sd,total.time.min,total.time.mean,total.time.med,total.time.mode,total.time.max,total.time.sd,reach.best.f.min.runs,reach.best.f.min.time.min,reach.best.f.min.time.mean,reach.best.f.min.time.med,reach.best.f.min.time.mode,reach.best.f.min.time.max,reach.best.f.min.time.sd
dmu50,30,2186000,3735,3743.4,3741,3735,3761,8.43882652407598,181000,1532100,1632500,1647000,2186000,355963.902664301,2186000,2186000,2186000,2186000,2186000,0,10,1270000,1270000,1664500,1664500,2186000,220602.734948293
dmu50,30,NA,3735,3742.7,3739,3735,3761,8.5142881938701,2186000,2731900,2668000,3047500,3225000,254504.027473044,2186000,2731900,2668000,3047500,3225000,254504.027473044,12,2186000,2186000,3018000,3047500,3077000,301048.722524002
dmu53,30,180000,4470,4503.26666666667,4504.5,4488,4538,20.1459045779624,64000,132266.666666667,135000,138000,174000,27708.996837618,180000,180000,180000,180000,180000,0,1,119000,119000,119000,119000,119000,0
dmu53,30,300000,4464,4488.33333333333,4486.5,4488,4520,15.5593044196387,64000,200166.666666667,210000,141000,291000,68852.7080244405,300000,3e+05,300000,300000,300000,0,1,209000,209000,209000,209000,209000,0
dmu53,30,1800000,4409,4443.8,4440.5,4433.5,4480,18.5256578830551,686000,1571166.66666667,1644000,1679500,1797000,239192.619441743,1800000,1800000,1800000,1800000,1800000,0,1,1710000,1710000,1710000,1710000,1710000,0
dmu53,30,3029000,4409,4443.8,4440.5,4433.5,4480,18.5256578830551,686000,1629333.33333333,1649000,1679500,3029000,352356.239536396,3029000,3029000,3029000,3029000,3029000,0,1,1710000,1710000,1710000,1710000,1710000,0
dmu53,30,NA,4399,4436.26666666667,4433,4432,4475,16.9419563527201,3029000,3273600,3250000,3146000,3591000,147735.691296175,3029000,3273600,3250000,3146000,3591000,147735.691296175,1,3587000,3587000,3587000,3587000,3587000,0
dmu51,30,180000,4245,4285.06666666667,4283.5,4256,4348,28.4822186918294,64000,138700,156000,163500,179000,37838.2674386476,180000,180000,180000,180000,180000,0,1,167000,167000,167000,167000,167000,0
dmu51,30,300000,4239,4265.03333333333,4265,4260.5,4308,16.1725253041275,64000,211366.666666667,221000,221000,295000,69403.6088365744,300000,3e+05,300000,300000,300000,0,1,295000,295000,295000,295000,295000,0
dmu51,30,1800000,4198,4222.1,4221.5,4238,4249,13.5018517248561,693000,1499800,1656000,1722500,1794000,319796.422312911,1800000,1800000,1800000,1800000,1800000,0,1,1747000,1747000,1747000,1747000,1747000,0
dmu51,30,2447000,4198,4220.93333333333,4220.5,4226,4243,12.5778495320375,693000,1551933.33333333,1669000,1656000,2447000,392847.599943807,2447000,2447000,2447000,2447000,2447000,0,1,1747000,1747000,1747000,1747000,1747000,0
dmu51,30,NA,4164,4208.13333333333,4213,4214,4238,15.7867979180626,2447000,3391466.66666667,3367500,3338500,4135000,252773.81648195,2447000,3391466.66666667,3367500,3338500,4135000,252773.81648195,1,3599000,3599000,3599000,3599000,3599000,0
dmu54,30,180000,4429,4470.36666666667,4470,4470.5,4520,21.9725272561667,72000,137433.333333333,143000,172000,180000,35736.2786142514,180000,180000,180000,180000,180000,0,1,179000,179000,179000,179000,179000,0
dmu54,30,300000,4419,4456.06666666667,4458.5,4463,4491,18.5192040741558,84000,206300,200000,192500,293000,51812.7597119234,300000,3e+05,300000,300000,300000,0,1,188000,188000,188000,188000,188000,0
dmu54,30,1800000,4382,4408.7,4410,4400,4450,13.9609060075528,642000,1625600,1673500,1673500,1799000,218605.076131239,1800000,1800000,1800000,1800000,1800000,0,1,1327000,1327000,1327000,1327000,1327000,0
dmu54,30,3137000,4382,4407.33333333333,4404.5,4400,4450,13.9761701954911,642000,1731466.66666667,1705000,1705000,3137000,418887.420752125,3137000,3137000,3137000,3137000,3137000,0,1,1327000,1327000,1327000,1327000,1327000,0
dmu54,30,NA,4370,4398.23333333333,4396,4396,4437,13.5027030073888,3137000,3330300,3306500,3306500,3830000,152634.598599581,3137000,3330300,3306500,3306500,3830000,152634.598599581,1,3330000,3330000,3330000,3330000,3330000,0
dmu55,30,180000,4333,4373.83333333333,4375.5,4354,4433,23.1875164590827,38000,129300,135500,91500,180000,38715.7189853388,180000,180000,180000,180000,180000,0,1,157000,157000,157000,157000,157000,0
dmu55,30,300000,4326,4360.36666666667,4359,4359,4417,20.7122874298015,84000,209733.333333333,229500,235000,298000,65556.9945942451,300000,3e+05,300000,300000,300000,0,1,283000,283000,283000,283000,283000,0
dmu55,30,1800000,4280,4317,4321,4321,4331,9.49046708635784,346000,1473866.66666667,1662500,1795000,1795000,424603.647501131,1800000,1800000,1800000,1800000,1800000,0,1,1777000,1777000,1777000,1777000,1777000,0
dmu55,30,3112000,4280,4316.46666666667,4319,4321,4331,9.47495185442534,346000,1548366.66666667,1677500,1795000,3112000,547052.130361754,3112000,3112000,3112000,3112000,3112000,0,1,1777000,1777000,1777000,1777000,1777000,0
dmu55,30,NA,4278,4306.73333333333,4310,4321,4321,12.643475442471,3112000,3332500,3329500,3329500,3702000,125041.71717664,3112000,3332500,3329500,3329500,3702000,125041.71717664,1,3396000,3396000,3396000,3396000,3396000,0
dmu52,30,180000,4401,4456.3,4448.5,4448.5,4531,36.6682706023275,48000,135833.333333333,143000,128000,178000,34146.8263111879,180000,180000,180000,180000,180000,0,1,146000,146000,146000,146000,146000,0
dmu52,30,300000,4392,4430.16666666667,4426.5,4422,4497,26.8110673665435,48000,215366.666666667,222000,256000,300000,65733.2558111967,300000,3e+05,300000,300000,300000,0,1,217000,217000,217000,217000,217000,0
dmu52,30,1800000,4335,4378,4377,4379,4425,20.9926095369874,634000,1615733.33333333,1701500,1755000,1800000,235793.295411298,1800000,1800000,1800000,1800000,1800000,0,1,1789000,1789000,1789000,1789000,1789000,0
dmu52,30,3190000,4335,4377.56666666667,4374,4379,4425,21.041311309165,634000,1727733.33333333,1711500,1755000,3190000,402266.161102094,3190000,3190000,3190000,3190000,3190000,0,1,1789000,1789000,1789000,1789000,1789000,0
dmu52,30,NA,4324,4365.36666666667,4365.5,4366,4413,20.9275982333399,3190000,3422166.66666667,3446000,3479000,3686000,106482.015102222,3190000,3422166.66666667,3446000,3479000,3686000,106482.015102222,1,3594000,3594000,3594000,3594000,3594000,0
dmu58,30,180000,4823,4903.56666666667,4892,4881,5000,37.766691521839,55000,143766.666666667,154000,179000,180000,33758.4557308733,180000,180000,180000,180000,180000,0,1,171000,171000,171000,171000,171000,0
dmu58,30,300000,4821,4869.6,4867.5,4869.5,4986,33.5668144822049,97000,233066.666666667,230500,281000,299000,47624.1993929146,300000,3e+05,300000,300000,300000,0,1,236000,236000,236000,236000,236000,0
dmu58,30,1800000,4779,4805.6,4803,4810,4842,15.3501656735977,553000,1276566.66666667,1274500,1274500,1779000,413131.746819202,1800000,1800000,1800000,1800000,1800000,0,1,1081000,1081000,1081000,1081000,1081000,0
dmu58,30,3600000,4741,4780.53333333333,4779.5,4797,4821,17.7778113026504,1825000,3048800,3079500,3143000,3561000,417770.38735617,3600000,3600000,3600000,3600000,3600000,0,1,2795000,2795000,2795000,2795000,2795000,0
dmu58,30,4243000,4741,4780.53333333333,4779.5,4797,4821,17.7778113026504,1825000,3099333.33333333,3114500,3143000,4243000,466364.540952109,4243000,4243000,4243000,4243000,4243000,0,1,2795000,2795000,2795000,2795000,2795000,0
dmu58,30,NA,4741,4779.73333333333,4779.5,4771,4821,18.377147227736,4243000,4623966.66666667,4604500,4604500,5088000,230543.657819771,4243000,4623966.66666667,4604500,4604500,5088000,230543.657819771,1,4950000,4950000,4950000,4950000,4950000,0
dmu60,30,180000,4864,4946.66666666667,4940.5,5005,5047,49.5046729478962,50000,149166.666666667,159000,159000,180000,31966.6672659499,180000,180000,180000,180000,180000,0,1,145000,145000,145000,145000,145000,0
dmu60,30,300000,4851,4909.06666666667,4903.5,4914,5001,39.8219600942385,83000,242866.666666667,276500,283000,300000,60599.1540474318,300000,3e+05,300000,300000,300000,0,1,259000,259000,259000,259000,259000,0
dmu60,30,1800000,4790,4837.9,4821,4828,4994,52.9667104301665,270000,1355100,1478500,1478500,1780000,418805.225900274,1800000,1800000,1800000,1800000,1800000,0,1,1725000,1725000,1725000,1725000,1725000,0
dmu60,30,3600000,4763,4813.66666666667,4790,4788,4989,60.9857718473423,270000,2797200,3049500,3049500,3428000,704602.817929706,3600000,3600000,3600000,3600000,3600000,0,1,3351000,3351000,3351000,3351000,3351000,0
dmu60,30,3815000,4763,4813.66666666667,4790,4788,4989,60.9857718473423,270000,2869933.33333333,3073000,3073000,3815000,692803.894894947,3815000,3815000,3815000,3815000,3815000,0,1,3351000,3351000,3351000,3351000,3351000,0
dmu60,30,NA,4763,4812.96666666667,4790,4780,4985,60.6365562513488,3815000,4453233.33333333,4476000,4367000,4857000,258436.370256325,3815000,4453233.33333333,4476000,4367000,4857000,258436.370256325,1,4662000,4662000,4662000,4662000,4662000,0
dmu59,30,180000,4755,4819.86666666667,4810,4787,4914,45.8669239500937,71000,150033.333333333,159000,177000,180000,27498.5684057883,180000,180000,180000,180000,180000,0,1,127000,127000,127000,127000,127000,0
dmu59,30,300000,4719,4787.76666666667,4777,4760,4890,39.204752820011,119000,242533.333333333,249500,299000,299000,51345.8411392671,300000,3e+05,300000,300000,300000,0,1,250000,250000,250000,250000,250000,0
dmu59,30,1800000,4685,4725.4,4719,4720,4876,38.9470020093619,485000,1325466.66666667,1409500,1409500,1799000,399265.25046626,1800000,1800000,1800000,1800000,1800000,0,1,1700000,1700000,1700000,1700000,1700000,0
dmu59,30,3600000,4653,4695.23333333333,4681.5,4694,4876,44.9740793801491,485000,2954166.66666667,3261500,3261500,3589000,798689.101972223,3600000,3600000,3600000,3600000,3600000,0,1,2892000,2892000,2892000,2892000,2892000,0
dmu59,30,4176000,4653,4695.23333333333,4681.5,4694,4876,44.9740793801491,485000,2996000,3277000,3277000,4176000,829176.991213951,4176000,4176000,4176000,4176000,4176000,0,1,2892000,2892000,2892000,2892000,2892000,0
dmu59,30,NA,4653,4692.1,4679,4675,4831,39.6348418648942,4176000,4731433.33333333,4666500,4666500,6139000,389461.315270149,4176000,4731433.33333333,4666500,4666500,6139000,389461.315270149,1,4439000,4439000,4439000,4439000,4439000,0
dmu57,30,180000,4811,4872.13333333333,4871.5,4863,4935,28.0660960435618,36000,142033.333333333,145500,158500,180000,30836.0328113107,180000,180000,180000,180000,180000,0,1,159000,159000,159000,159000,159000,0
dmu57,30,300000,4763,4836,4837,4842,4920,37.7048428244144,127000,253300,264000,296000,296000,44221.3476299275,300000,3e+05,300000,300000,300000,0,1,240000,240000,240000,240000,240000,0
dmu57,30,1800000,4710,4751.66666666667,4751,4755,4796,21.8795028206347,478000,1346933.33333333,1479500,1479500,1784000,386070.114530163,1800000,1800000,1800000,1800000,1800000,0,1,491000,491000,491000,491000,491000,0
dmu57,30,3600000,4681,4722.66666666667,4722.5,4719,4792,23.3361246277885,2344000,3024133.33333333,3054000,3054000,3558000,332149.294780207,3600000,3600000,3600000,3600000,3600000,0,1,3281000,3281000,3281000,3281000,3281000,0
dmu57,30,4443000,4681,4722.66666666667,4722.5,4719,4792,23.3361246277885,2344000,3071600,3085000,3085000,4443000,421202.514974317,4443000,4443000,4443000,4443000,4443000,0,1,3281000,3281000,3281000,3281000,3281000,0
dmu57,30,NA,4681,4720.86666666667,4720,4712,4792,23.5573157731687,4443000,4746166.66666667,4766500,4766500,5240000,182013.656807306,4443000,4746166.66666667,4766500,4766500,5240000,182013.656807306,1,4663000,4663000,4663000,4663000,4663000,0
dmu56,30,180000,5067,5130.73333333333,5137,5110,5179,33.3724368338586,52000,141033.333333333,154000,167000,176000,33287.1346518942,180000,180000,180000,180000,180000,0,1,158000,158000,158000,158000,158000,0
dmu56,30,300000,5027,5103.83333333333,5103.5,5118,5164,37.3271495289156,52000,212633.333333333,237500,228500,300000,74449.9291740629,300000,3e+05,300000,300000,300000,0,1,297000,297000,297000,297000,297000,0
dmu56,30,1800000,4991,5035.73333333333,5032.5,5041,5121,29.305681846798,340000,1382766.66666667,1497500,1497500,1794000,354362.534344598,1800000,1800000,1800000,1800000,1800000,0,1,1198000,1198000,1198000,1198000,1198000,0
dmu56,30,3600000,4958,5013.03333333333,5007,5001,5100,32.5772115541475,2209000,2914733.33333333,2975000,2975000,3554000,354468.123495911,3600000,3600000,3600000,3600000,3600000,0,1,3034000,3034000,3034000,3034000,3034000,0
dmu56,30,4300000,4958,5013.03333333333,5007,5001,5100,32.5772115541475,2209000,2962000,2985500,2985500,4300000,435282.310294333,4300000,4300000,4300000,4300000,4300000,0,1,3034000,3034000,3034000,3034000,3034000,0
dmu56,30,NA,4952,5011.86666666667,5007,5013,5100,32.7116275154974,4300000,4539600,4507500,4714500,4859000,174198.380767644,4300000,4539600,4507500,4714500,4859000,174198.380767644,1,4689000,4689000,4689000,4689000,4689000,0
dmu61,30,180000,5297,5420.13333333333,5424,5421,5532,54.9901140540567,93000,154900,159500,172000,179000,19889.9558779698,180000,180000,180000,180000,180000,0,1,177000,177000,177000,177000,177000,0
dmu61,30,300000,5268,5374.73333333333,5371,5375.5,5486,53.4040766449421,214000,268033.333333333,272500,278500,300000,22942.932700933,300000,3e+05,300000,300000,300000,0,1,277000,277000,277000,277000,277000,0
dmu61,30,1800000,5230,5257.06666666667,5257,5263,5288,16.0256977540994,663000,1440766.66666667,1593000,1756000,1799000,316870.329546845,1800000,1800000,1800000,1800000,1800000,0,1,1626000,1626000,1626000,1626000,1626000,0
dmu61,30,3600000,5199,5223.8,5226,5228.5,5255,14.1626025272486,1980000,3033066.66666667,3112500,3112500,3530000,391479.592398337,3600000,3600000,3600000,3600000,3600000,0,1,3293000,3293000,3293000,3293000,3293000,0
dmu61,30,3800000,5199,5223.8,5226,5228.5,5255,14.1626025272486,1980000,3081633.33333333,3184500,3184500,3800000,393291.370740385,3800000,3800000,3800000,3800000,3800000,0,1,3293000,3293000,3293000,3293000,3293000,0
dmu61,30,NA,5193,5222.03333333333,5224,5224,5253,14.882258202148,3800000,4437200,4502500,4502500,5139000,414315.422070573,3800000,4437200,4502500,4502500,5139000,414315.422070573,1,5139000,5139000,5139000,5139000,5139000,0
dmu64,30,180000,5407,5515.06666666667,5514,5518,5649,54.738206623599,84000,151366.666666667,158000,180000,180000,30067.1470767237,180000,180000,180000,180000,180000,0,1,180000,180000,180000,180000,180000,0
dmu64,30,300000,5388,5463.53333333333,5464,5449.5,5562,41.8459682343624,152000,258166.666666667,272500,277000,300000,38364.9295071939,300000,3e+05,300000,300000,300000,0,1,189000,189000,189000,189000,189000,0
dmu64,30,1800000,5308,5339.7,5339,5333,5375,19.6225591497696,749000,1594533.33333333,1701500,1701500,1794000,232847.105871307,1800000,1800000,1800000,1800000,1800000,0,1,1716000,1716000,1716000,1716000,1716000,0
dmu64,30,3600000,5271,5301.03333333333,5301.5,5312,5341,19.2595401050355,2819000,3313366.66666667,3335500,3335500,3591000,217719.288318116,3600000,3600000,3600000,3600000,3600000,0,1,3464000,3464000,3464000,3464000,3464000,0
dmu64,30,4533000,5271,5301.03333333333,5301.5,5312,5341,19.2595401050355,2819000,3357033.33333333,3373000,3373000,4533000,310549.289034028,4533000,4533000,4533000,4533000,4533000,0,1,3464000,3464000,3464000,3464000,3464000,0
dmu64,30,NA,5271,5298.76666666667,5298.5,5303,5341,19.8419328405923,4533000,4842166.66666667,4863500,4882000,5092000,140813.91078748,4533000,4842166.66666667,4863500,4882000,5092000,140813.91078748,2,4711000,4711000,4796500,4796500,4882000,120915.2595829
dmu62,30,180000,5360,5418.36666666667,5409.5,5436,5482,31.8438900471242,81000,149533.333333333,156000,179000,179000,26038.0799828905,180000,180000,180000,180000,180000,0,1,138000,138000,138000,138000,138000,0
dmu62,30,300000,5344,5388.86666666667,5381.5,5367,5461,31.4606851903082,94000,253633.333333333,254000,289500,299000,42007.7852664063,300000,3e+05,300000,300000,300000,0,1,279000,279000,279000,279000,279000,0
dmu62,30,1800000,5287,5324.5,5325,5315,5352,17.2601794053089,687000,1343133.33333333,1409500,1757000,1789000,325556.471433074,1800000,1800000,1800000,1800000,1800000,0,1,1757000,1757000,1757000,1757000,1757000,0
dmu62,30,3537000,5271,5300.3,5301,5307,5327,18.0060334715703,984000,2859466.66666667,2986500,3425000,3537000,605086.299535081,3537000,3537000,3537000,3537000,3537000,0,1,2944000,2944000,2944000,2944000,2944000,0
dmu62,30,NA,5271,5296.53333333333,5291.5,5290,5327,16.5628028057334,3537000,4377400,4554000,4554000,4958000,424220.632251174,3537000,4377400,4554000,4554000,4958000,424220.632251174,1,4745000,4745000,4745000,4745000,4745000,0
dmu65,30,180000,5265,5350.53333333333,5347.5,5352,5436,44.3121632973606,109000,160866.666666667,169500,179000,180000,19318.9800068675,180000,180000,180000,180000,180000,0,1,177000,177000,177000,177000,177000,0
dmu65,30,300000,5265,5323.43333333333,5321,5312,5416,36.6913344400078,139000,246266.666666667,262500,292500,300000,47572.763385071,300000,3e+05,300000,300000,300000,0,1,177000,177000,177000,177000,177000,0
dmu65,30,1800000,5206,5239.8,5238,5229,5275,17.2354886488755,610000,1379433.33333333,1454500,1454500,1798000,330074.984514578,1800000,1800000,1800000,1800000,1800000,0,1,1791000,1791000,1791000,1791000,1791000,0
dmu65,30,3600000,5197,5218.33333333333,5222.5,5197,5257,16.3608728654537,1044000,2975166.66666667,3127000,3127000,3564000,587952.266613619,3600000,3600000,3600000,3600000,3600000,0,5,3022000,3022000,3216000,3216000,3290000,112312.955619554
dmu65,30,3830000,5197,5218.33333333333,5222.5,5197,5257,16.3608728654537,1044000,3011866.66666667,3156000,3156000,3830000,606137.672613177,3830000,3830000,3830000,3830000,3830000,0,5,3022000,3022000,3216000,3216000,3290000,112312.955619554
dmu65,30,NA,5197,5215.16666666667,5212,5197,5257,16.8708754005715,3830000,4820033.33333333,4861000,4861000,5131000,255777.581629759,3830000,4820033.33333333,4861000,4861000,5131000,255777.581629759,9,4782000,4782000,4969000,4969000,5006000,99373.593630859
dmu63,30,180000,5446,5540.8,5543,5527,5657,42.570347458749,101000,157800,159000,179000,180000,19867.4920757329,180000,180000,180000,180000,180000,0,1,180000,180000,180000,180000,180000,0
dmu63,30,300000,5439,5500.5,5502.5,5466,5572,34.2271821802497,142000,260033.333333333,274500,291000,300000,38731.1541120398,300000,3e+05,300000,300000,300000,0,1,222000,222000,222000,222000,222000,0
dmu63,30,1800000,5380,5413.33333333333,5411.5,5407,5478,21.7958131590535,540000,1374533.33333333,1452500,1775000,1775000,340060.413834764,1800000,1800000,1800000,1800000,1800000,0,1,1707000,1707000,1707000,1707000,1707000,0
dmu63,30,3600000,5347,5385.56666666667,5383,5393,5444,22.8408033757697,2059000,3040666.66666667,3093000,3093000,3598000,448277.802825153,3600000,3600000,3600000,3600000,3600000,0,1,3465000,3465000,3465000,3465000,3465000,0
dmu63,30,3827000,5347,5385.56666666667,5383,5393,5444,22.8408033757697,2059000,3093933.33333333,3128500,3128500,3827000,443420.63266301,3827000,3827000,3827000,3827000,3827000,0,1,3465000,3465000,3465000,3465000,3465000,0
dmu63,30,NA,5347,5383.73333333333,5379,5392,5442,23.2556012286448,3827000,4664066.66666667,4741500,4812000,5234000,336187.133165068,3827000,4664066.66666667,4741500,4812000,5234000,336187.133165068,1,4867000,4867000,4867000,4867000,4867000,0
dmu66,30,180000,5952,6019.3,6004.5,5984,6116,48.0941246680528,103000,153633.333333333,157000,178000,180000,24679.299343619,180000,180000,180000,180000,180000,0,1,158000,158000,158000,158000,158000,0
dmu66,30,300000,5927,5989.53333333333,5976.5,6005,6074,40.9673825961778,120000,247500,258000,230000,300000,47159.1216905138,300000,3e+05,300000,300000,300000,0,1,261000,261000,261000,261000,261000,0
dmu66,30,1800000,5851,5895.33333333333,5887.5,5912,5967,29.1255703905471,592000,1460866.66666667,1602000,1783000,1783000,344620.804436666,1800000,1800000,1800000,1800000,1800000,0,1,1551000,1551000,1551000,1551000,1551000,0
dmu66,30,3600000,5789,5857.66666666667,5854.5,5854,5933,31.3559468410515,1157000,2978733.33333333,3168000,3168000,3592000,621986.912676006,3600000,3600000,3600000,3600000,3600000,0,1,2758000,2758000,2758000,2758000,2758000,0
dmu66,30,4900000,5789,5857.3,5854.5,5855,5933,31.4644298347767,1157000,3022600,3168000,3168000,4900000,706773.953035661,4900000,4900000,4900000,4900000,4900000,0,1,2758000,2758000,2758000,2758000,2758000,0
dmu66,30,NA,5764,5834.56666666667,5840.5,5843,5891,29.9144565827908,4900000,6739533.33333333,6796500,6789500,7490000,547289.479811775,4900000,6739533.33333333,6796500,6789500,7490000,547289.479811775,1,7464000,7464000,7464000,7464000,7464000,0
dmu69,30,180000,5912,6036.93333333333,6050,6011,6138,49.8383132867111,43000,156266.666666667,168000,171000,179000,28878.9785535924,180000,180000,180000,180000,180000,0,1,139000,139000,139000,139000,139000,0
dmu69,30,300000,5880,6003.93333333333,6003,5981,6132,56.1592153725848,167000,259966.666666667,274000,288000,300000,36786.8823447119,300000,3e+05,300000,300000,300000,0,1,197000,197000,197000,197000,197000,0
dmu69,30,1800000,5823,5890.5,5893.5,5857,5960,39.0964766028682,655000,1428300,1510000,1585000,1786000,303430.745379204,1800000,1800000,1800000,1800000,1800000,0,1,1337000,1337000,1337000,1337000,1337000,0
dmu69,30,3600000,5787,5852.06666666667,5853,5860,5909,29.4512259955961,1969000,3314166.66666667,3461000,3461000,3586000,374771.29424291,3600000,3600000,3600000,3600000,3600000,0,1,3447000,3447000,3447000,3447000,3447000,0
dmu69,30,5177000,5787,5852,5853,5860,5909,29.3433890809944,1969000,3367700,3461000,3461000,5177000,504851.02958097,5177000,5177000,5177000,5177000,5177000,0,1,3447000,3447000,3447000,3447000,3447000,0
dmu69,30,NA,5780,5827.1,5818.5,5813,5897,31.1806195333377,5177000,6540300,6555000,6555000,7591000,519710.473111779,5177000,6540300,6555000,6555000,7591000,519710.473111779,1,6561000,6561000,6561000,6561000,6561000,0
dmu67,30,180000,6031,6134.3,6128.5,6116,6236,45.5708239995724,112000,156066.666666667,161500,174000,180000,20473.5882563842,180000,180000,180000,180000,180000,0,1,177000,177000,177000,177000,177000,0
dmu67,30,300000,5965,6093.83333333333,6090.5,6072,6173,47.8849795276955,112000,243266.666666667,259500,290500,300000,52771.4220815182,300000,3e+05,300000,300000,300000,0,1,299000,299000,299000,299000,299000,0
dmu67,30,1800000,5895,5970.96666666667,5974,5959,6048,35.899748662393,742000,1442000,1512000,1512000,1791000,302664.147541291,1800000,1800000,1800000,1800000,1800000,0,1,1667000,1667000,1667000,1667000,1667000,0
dmu67,30,3600000,5885,5934.06666666667,5930,5900,6018,32.3791475397716,2012000,3214400,3342500,3342500,3571000,372614.490620923,3600000,3600000,3600000,3600000,3600000,0,1,3335000,3335000,3335000,3335000,3335000,0
dmu67,30,4695000,5885,5934.03333333333,5929.5,5900,6018,32.3797332669184,2012000,3263200,3361000,3361000,4695000,460391.991901354,4695000,4695000,4695000,4695000,4695000,0,1,3335000,3335000,3335000,3335000,3335000,0
dmu67,30,NA,5851,5916.93333333333,5914,5914,5980,33.8331946093074,4695000,6264933.33333333,6315000,6315000,6853000,460866.195955738,4695000,6264933.33333333,6315000,6315000,6853000,460866.195955738,1,6760000,6760000,6760000,6760000,6760000,0
dmu68,30,180000,5977,6086.3,6081.5,6058,6213,51.0268016120805,78000,145033.333333333,153000,157000,180000,27100.6849809517,180000,180000,180000,180000,180000,0,1,154000,154000,154000,154000,154000,0
dmu68,30,300000,5977,6050.86666666667,6051,6046,6181,41.5299919321574,78000,240866.666666667,255000,275500,296000,51830.4486021378,300000,3e+05,300000,300000,300000,0,1,154000,154000,154000,154000,154000,0
dmu68,30,1800000,5879,5933.76666666667,5933.5,5933.5,5982,25.0759994242789,997000,1565600,1673500,1696500,1798000,260579.010454901,1800000,1800000,1800000,1800000,1800000,0,1,1677000,1677000,1677000,1677000,1677000,0
dmu68,30,3600000,5817,5889.3,5895.5,5897,5945,28.391535892671,2265000,3340066.66666667,3462500,3457000,3597000,343556.845001124,3600000,3600000,3600000,3600000,3600000,0,1,3082000,3082000,3082000,3082000,3082000,0
dmu68,30,6051000,5817,5889.16666666667,5895.5,5897,5945,28.6489854587574,2265000,3423200,3462500,3457000,6051000,602227.84094875,6051000,6051000,6051000,6051000,6051000,0,1,3082000,3082000,3082000,3082000,3082000,0
dmu68,30,NA,5802,5869.36666666667,5869,5877,5918,28.2543659529337,6051000,6453466.66666667,6436500,6436500,7357000,291242.017304643,6051000,6453466.66666667,6436500,6436500,7357000,291242.017304643,1,6115000,6115000,6115000,6115000,6115000,0
dmu70,30,180000,6134,6226.93333333333,6223,6249,6328,51.3667901122582,46000,140533.333333333,145500,174000,180000,36788.991356892,180000,180000,180000,180000,180000,0,1,146000,146000,146000,146000,146000,0
dmu70,30,300000,6111,6193.66666666667,6196.5,6171,6285,48.125076503895,96000,248433.333333333,264000,292000,298000,54514.5873128015,300000,3e+05,300000,300000,300000,0,1,247000,247000,247000,247000,247000,0
dmu70,30,1800000,5999,6085.26666666667,6082,6073.5,6198,48.469637373581,546000,1428600,1561000,1200000,1800000,355646.337309102,1800000,1800000,1800000,1800000,1800000,0,1,1787000,1787000,1787000,1787000,1787000,0
dmu70,30,3600000,5972,6038.7,6031.5,6021,6148,43.1294363035511,1802000,3250833.33333333,3352500,3352500,3600000,364541.477071879,3600000,3600000,3600000,3600000,3600000,0,1,3365000,3365000,3365000,3365000,3365000,0
dmu70,30,5020000,5972,6038.66666666667,6031,6026,6148,43.1351791251748,1802000,3306700,3360000,3360000,5020000,487126.06525239,5020000,5020000,5020000,5020000,5020000,0,1,3365000,3365000,3365000,3365000,3365000,0
dmu70,30,NA,5951,6015.06666666667,6008.5,6009,6114,41.9440788088907,5020000,6445500,6551000,6543000,7077000,445901.701708131,5020000,6445500,6551000,6543000,7077000,445901.701708131,1,6821000,6821000,6821000,6821000,6821000,0
dmu73,30,180000,6396,6515.83333333333,6495,6506.5,6690,71.3307417082122,74000,153566.666666667,160000,179000,180000,24619.4250938974,180000,180000,180000,180000,180000,0,1,172000,172000,172000,172000,172000,0
dmu73,30,300000,6373,6470.7,6445.5,6434,6631,64.8755572695486,126000,255166.666666667,278500,284500,300000,46272.8663572891,300000,3e+05,300000,300000,300000,0,1,297000,297000,297000,297000,297000,0
dmu73,30,1800000,6227,6308,6305,6302,6407,42.9265611850334,1053000,1575800,1606000,1606000,1800000,188924.432986605,1800000,1800000,1800000,1800000,1800000,0,1,1744000,1744000,1744000,1744000,1744000,0
dmu73,30,3600000,6185,6260.43333333333,6257.5,6229,6359,40.8138611793569,2436000,3273233.33333333,3341000,3565000,3586000,327486.844519491,3600000,3600000,3600000,3600000,3600000,0,1,3270000,3270000,3270000,3270000,3270000,0
dmu73,30,5023000,6185,6260,6257.5,6229,6359,41.138957122215,2436000,3333733.33333333,3442000,3565000,5023000,457044.548747964,5023000,5023000,5023000,5023000,5023000,0,1,3270000,3270000,3270000,3270000,3270000,0
dmu73,30,NA,6185,6252.03333333333,6248,6258,6359,41.7690558067633,5023000,5455333.33333333,5456500,5456500,6077000,245405.833240585,5023000,5455333.33333333,5456500,5456500,6077000,245405.833240585,1,5156000,5156000,5156000,5156000,5156000,0
dmu75,30,180000,6472,6582.76666666667,6586.5,6579.5,6722,67.2323215237379,104000,164266.666666667,173000,179000,180000,18735.7915513989,180000,180000,180000,180000,180000,0,1,179000,179000,179000,179000,179000,0
